Loại cửa hàng	Tên cửa hàng	Địa chỉ cửa hàng	Số sao trên ShopeeFood	Số lượt đánh giá trên ShopeeFood	Thời gian mở cửa	Giá thấp nhất	Giá cao nhất	Phí dịch vụ	Số sao trên Foody	Số lượt đánh giá trên Foody
Quán ăn	Gà Nướng Sốt Bà Yum - Gà Nướng - Ung Văn Khiêm	49 Ung Văn Khiêm, P. 25, Bình Thạnh, TP. HCM	4.5	100+	00:00 - 01:30 | 11:00 - 23:59	0	0	0.0%	10.0	1
Quán ăn	GÀ NƯỚNG SỐT - UNG VĂN KHIÊM	49 Ung Văn Khiêm, P. 25, Bình Thạnh, TP. HCM	4.5	50+	00:00 - 01:30 | 11:00 - 23:59	10,000	200,000	0.0%	10.0	1
Nhà hàng	Lax Sushi House	Tầng 1, Tầng 1, 26 Nguyễn Thị Nghĩa, P. Bến Thành, Quận 1, TP. HCM	4.5	100+	00:00 - 00:30 | 10:50 - 23:59	25,000	128,000	0.0%	6.1	2
Quán ăn	Quán Nhà - Cơm &amp; Bò Né	290/140 Lý Thái Tổ, P. 1, Quận 3, TP. HCM	4.5	999+	11:25 - 15:00 | 16:00 - 19:00	20,000	43,000	0.0%	6.1	43
Café/Dessert	KiKi - Trà Sữa Đậm Trà	21/13 Nguyễn Thiện Thuật, P. 2, Quận 3, TP. HCM	0	0	11:00 - 22:00	20,000	80,000	0.0%	0	0
Quán ăn	Bún Đậu Phố Cổ - Bàu Cát	168 Bàu Cát, P. 14, Tân Bình, TP. HCM	0.0	2	00:00 - 23:59	5,000	99,000	0.0%	<span>_._</span>	0
Shop Online, Ăn chay	Healthy Vegan Junk - Vegan - Phú Mỹ	41K3 Phú Mỹ P. 22, Bình Thạnh, TP. HCM	0.0	3	11:00 - 19:00	0	0	0.0%	<span>_._</span>	0
Café/Dessert	Tiệm Chè Thái Kiki - Nguyễn Thiện Thuật	21/13 Nguyễn Thiện Thuật, P. 2, Quận 3, TP. HCM	4.5	500+	11:30 - 22:00	25,000	30,000	0.0%	4.9	3
Café/Dessert	Hawker Star - Kem Kẹp Sandwich - Nguyễn Huệ	66A Nguyễn Huệ, P. Bến Nghé , Quận 1, TP. HCM	4.5	50+	11:00 - 23:00	30,000	50,000	0.0%	<span>_._</span>	0
Quán ăn	Bún Thái Chị Tươi - Lẩu Hải Sản	801/31 Đường Xô Viết Nghệ Tĩnh, P. 26, Bình Thạnh, TP. HCM	4.5	10+	07:00 - 22:45	20,000	50,000	0.0%	<span>_._</span>	0
Quán ăn	Table 33 - Mì Ý &amp; Các Món Ăn Vặt - Lý Thái Tổ	369/40 Lý Thái Tổ, P. 9, Quận 10, TP. HCM	4.5	10+	11:00 - 14:00 | 15:00 - 19:30	54,000	89,000	0.0%	6.4	1
Quán ăn	Lẩu Cá Cô Chung - Lẩu Cá, Thịt Nướng &amp; Hải Sản Nướng	005 Lô K - Chung Cư Bàu Cát 2, Hồng Lạc, P. 10, Tân Bình, TP. HCM	0	0	10:00 - 23:50	79,000	249,000	0.0%	0	0
Quán ăn	Bánh Xèo Giòn Giòn - Bò Nướng Lá Lốt Mỡ Chài	438/8 Lê Hồng Phong, P. 1, Quận 10, TP. HCM	4.5	500+	11:00 - 22:00	25,000	40,000	0.0%	9.7	4
Quán ăn	Cua Cà Mau - Kin Cua Siêu Sốt	212A3/2 Nguyễn Trãi, P. Nguyễn Cư Trinh, Quận 10, TP. HCM	4.5	10+	11:30 - 21:00	110,000	220,000	0.0%	<span>_._</span>	0
Ăn vặt/vỉa hè	Ăn Vặt DDT Quán - Gà Ủ Muối - Lê Đức Thọ	476 Lê Đức Thọ, P. 17, Gò Vấp, TP. HCM	4.5	100+	09:00 - 23:00	0	0	0.0%	<span>_._</span>	0
Quán ăn	Sakura Saku - Sashimi &amp; Sushi - Nguyễn Hữu Cảnh	92F Nguyễn Hữu Cảnh, P. 22, Bình Thạnh, TP. HCM	0	0	11:00 - 21:45	50,000	300,000	0.0%	0	0
Café/Dessert	NƯỚC ÉP 214 - Nước ép 100% Nguyên Chất - 214 Bis Nguyễn Trãi	214 Bis Nguyễn Trãi , P. Nguyễn Cư Trinh, Quận 1, TP. HCM	0	0	09:00 - 18:00	0	0	0.0%	0	0
Quán ăn	Bún Đậu Làng Mơ - Bún Đậu Mẹt &amp; Bún Ốc Tây Hồ - Ung Văn Khiêm	250 Ung Văn Khiêm, P. 25, Bình Thạnh, TP. HCM	4.5	50+	10:30 - 22:00	40,000	50,000	0.0%	<span>_._</span>	0
Shop Online	CHIN FOOD - Gà Ủ Muối Hoa Tiêu	231/34 Nguyễn Duy Dương, P. 4, Quận 10, TP. HCM	4.5	100+	11:00 - 23:59	80,000	80,000	0.0%	8.8	1
Shop Online	And Balance - Salad &amp; Trà Sữa	81 Hồ Hảo Hớn , P. Cô Giang, Quận 1, TP. HCM	4.5	100+	11:00 - 14:00 | 16:00 - 20:00	30,000	60,000	0.0%	8.7	2
Nhà hàng	Chiang Rai - Món Thái - Luỹ Bán Bích	710/5 Lũy Bán Bích, P. Tân Thành, Tân Phú, TP. HCM	4.5	100+	10:30 - 21:25	0	0	0.0%	3.2	1
Café/Dessert	CHENde - Trà Sữa - Đường Số 9	15/40/19 Đường Số 9, P. 16, Gò Vấp, TP. HCM	4.5	50+	00:00 - 23:59	0	0	0.0%	<span>_._</span>	0
Quán ăn	Ăn Vặt Quí Phương - 100 Bình Thới	30/8B Đường 100 Bình Thới, P. 14, Quận 11, TP. HCM	5.0	10+	11:00 - 22:00	10,000	28,000	0.0%	<span>_._</span>	0
Café/Dessert	Trà Sữa Chamely - Phạm Văn Bạch	445 Phạm Văn Bạch, P. 15, Tân Bình, TP. HCM	5.0	9	11:00 - 22:00	0	0	0.0%	<span>_._</span>	0
Ăn vặt/vỉa hè	Cá Viên Chiên Vinh Ký - Hòa Hảo	500 Hòa Hảo, P.5, Quận 10, TP. HCM	4.5	999+	11:30 - 23:59	15,000	30,000	0.0%	6.9	23
Quán ăn	Bún Thịt Nướng Chả Giò Quán Ăn Miền Tây - Bún - 127 Âu Cơ	127/77 Âu Cơ, P. 14, Quận 11, TP. HCM	4.5	10+	06:00 - 20:00	0	0	0.0%	<span>_._</span>	0
Café/Dessert	KHÔITEA - Trà Sữa Sạch - Đường 100	3A Đường 100 Bình Thới, P. 14, Quận 11, TP. HCM	4.5	500+	11:00 - 22:00	10,000	60,000	0.0%	<span>_._</span>	0
Café/Dessert	Sữa Tươi Kẹo Tổ Ong - Nguyễn Cảnh Chân	TK22/22 Nguyễn Cảnh Chân, P. Cầu Kho, Quận 1, TP. HCM	5.0	8	11:00 - 23:00	20,000	30,000	0.0%	8.3	2
Shop Online	Trà Sữa Moncha	18 Đường Số 50, P. 5, Quận 4, TP. HCM	4.5	10+	11:00 - 23:00	12,000	27,000	0.0%	<span>_._</span>	0
Café/Dessert	Tiệm Trà Alexander - Trà Sữa &amp; Chân Gà - Phạm Văn Chiêu	44/24 Phạm Văn Chiêu, P. 8, Gò Vấp, TP. HCM	0	0	10:00 - 22:00	0	0	0.0%	0	0
Quán ăn	Rạng Lộc - Cơm Gà Năm Loại Sốt	184 Phó Cơ Điều, P. 6, Quận 11, TP. HCM	4.5	100+	11:00 - 22:00	37,000	50,000	0.0%	<span>_._</span>	0
Quán ăn	Mì Ốc Hến - Bánh Đa Má Ba	128/1 Vĩnh Khánh, P. 8, Quận 4, TP. HCM	4.5	10+	11:00 - 23:30	0	0	0.0%	<span>_._</span>	0
Quán ăn	A Sủn - Bún Thái &amp; Bún Bò - Bến Vân Đồn	277/ 54  Bến Vân Đồn, Phường 2, Quận 4, TP. HCM	4.5	100+	11:00 - 19:00	0	0	0.0%	<span>_._</span>	0
Café/Dessert	Trà Sữa Mì Mì - Sinh Tố &amp; Nước Ép - Trần Quý	71 Trần Quý P. 4, Quận 11, TP. HCM	5.0	5	10:00 - 22:00	20,000	30,000	0.0%	<span>_._</span>	0
Quán ăn	Bún Đậu Mắm Tôm Thắng 68 - Đường Số 27	37 Đường Số 27, P. Sơn Kỳ, Tân Phú, TP. HCM	0.0	2	11:00 - 23:30	5,000	150,000	0.0%	<span>_._</span>	0
Quán ăn	Cơm Tấm Thái Sơn	149/49 Nguyễn Duy Cung, P. 12, Gò Vấp, TP. HCM	4.5	999+	06:30 - 14:30	20,000	30,000	0.0%	6.4	6
Shop Online	Tý Đại Đồ Chiên &amp; Ăn Vặt	31 Đường 47, P. 4, Quận 4, TP. HCM	4.5	999+	00:00 - 02:00 | 11:30 - 23:59	10,000	115,000	0.0%	9.7	9
Ăn vặt/vỉa hè, Shop Online	Bếp Na Mi Chân Gà Sả Tắc - Chân Gà Ngâm Sả Tắc - Vườn Lài	195/1 Vườn Lài, P. Phú Thọ Hòa, Tân Phú, TP. HCM	4.5	6	11:30 - 15:00 | 16:40 - 23:30	0	0	0.0%	<span>_._</span>	0
Quán ăn	Milo Dầm Tường Vi - Cá Viên Chiên Nước Mắm (không có menu)	243/74/20A Hoàng Diệu, P. 4, Quận 4, TP. HCM	4.5	50+	11:00 - 23:59	20,000	50,000	0.0%	0	0
Ăn vặt/vỉa hè	Gà Bó Xôi Family - Nguyễn Quý Anh	56/6 Nguyễn Quý Anh, P. Tân Sơn Nhì, Tân Phú, TP. HCM	4.5	50+	10:40 - 20:00	58,000	400,000	0.0%	<span>_._</span>	0
Quán ăn	Bún Đậu Mắm Tôm Rơm - Tân Kỳ Tân Quý	273A Tân Kỳ Tân Quý, P. Tân Sơn Nhì, Tân Phú, TP. HCM	4.5	100+	11:00 - 21:00	20,000	60,000	0.0%	<span>_._</span>	0
